Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Training Stress Score®,Steps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,07/04/2023 06:28,FALSE,Tangerang Running,5.62,273,00:37:33,163,175,3.2,174,188,06:41,05:56,2,9,0.86,0,"6,520",27,No,04:03.8,6,30,00:37:02,00:41:15,-136,-129
Running,06/04/2023 07:44,FALSE,Tangerang Running,1.6,67,00:11:40,139,168,1.9,154,188,07:18,05:25,2,4,0.89,0,"1,976",30,No,04:20.4,2,32,00:11:16,00:18:05,-141,-109
Running,01/04/2023 05:21,FALSE,Tangerang - Quality Session,22.65,"1,021",02:21:08,172,193,4.4,168,196,06:14,04:33,15,32,0.95,0,"23,846",28,No,00:17.1,28,31,02:15:33,02:23:51,-63,-47
Running,31/03/2023 06:20,FALSE,Tangerang Running,6.01,305,00:40:42,169,199,3.6,172,188,06:47,05:54,1,9,0.86,0,"7,008",29,No,00:03.1,7,30,00:40:38,00:43:41,-41,-34
Running,29/03/2023 05:18,FALSE,Tangerang - Quality Session,8.66,406,00:56:18,164,190,3.6,172,186,06:30,05:21,6,13,0.89,0,"9,706",29,No,04:22.7,9,31,00:55:55,00:58:08,-7,0
Running,28/03/2023 04:43,FALSE,Tangerang Running,10.02,481,01:10:40,160,176,3.2,168,190,07:03,05:26,4,14,0.85,0,"11,954",29,No,00:06.8,11,31,01:10:23,01:13:01,5,15
Running,26/03/2023 06:09,FALSE,Tangerang Running,18.01,829,01:47:27,174,188,4.7,177,231,05:58,04:18,14,21,0.95,0,"18,954",29,No,00:02.5,19,32,01:47:19,01:50:14,10,18
Running,25/03/2023 07:00,FALSE,Tangerang Running,6.03,279,00:42:23,153,173,2.9,169,188,07:02,05:09,2,6,0.84,0,"7,244",30,No,00:01.0,8,31,00:42:13,00:44:07,32,36
Running,24/03/2023 06:02,FALSE,Tangerang Running,15.02,672,01:41:44,157,176,3.1,170,192,06:47,04:38,12,21,0.87,0,"17,436",29,No,00:04.7,16,32,01:41:26,01:51:22,41,52
Running,23/03/2023 06:18,FALSE,Tangerang Running,12.01,545,01:18:10,160,180,3.4,172,190,06:31,04:53,4,15,0.89,0,"13,458",29,No,00:03.1,13,33,01:17:44,01:19:52,43,52
Running,21/03/2023 05:02,FALSE,Tangerang Running,8.51,371,00:58:42,148,165,2.6,170,184,06:54,05:52,7,14,0.85,0,"10,042",28,No,03:30.1,9,31,00:58:33,01:03:03,21,29
Running,19/03/2023 05:53,FALSE,Tangerang - Easy Run,8.65,389,00:57:24,154,172,3,171,203,06:38,03:36,3,13,0.88,0,"9,912",28,No,03:52.2,9,31,00:56:54,00:59:53,22,31
Running,18/03/2023 05:33,FALSE,Tangerang - Quality Session,18.14,796,01:48:57,168,191,4,174,195,06:00,04:33,11,22,0.96,0,"19,098",28,No,00:02.2,20,32,01:48:14,01:53:48,34,44
Running,15/03/2023 07:29,FALSE,Tangerang - Quality Session,10.01,432,01:00:18,164,187,3.7,171,196,06:02,04:40,5,8,0.97,0,"10,422",28,No,00:04.6,11,30,00:59:43,01:02:46,49,55
Running,14/03/2023 05:02,FALSE,Tangerang Running,9.02,393,00:57:02,160,177,3.3,173,244,06:20,05:41,5,14,0.92,0,"9,844",29,No,00:05.5,10,30,00:56:26,00:57:02,43,52
Running,12/03/2023 06:20,FALSE,Tangerang - Easy Run,10.08,478,01:04:47,170,199,3.8,162,244,06:26,04:38,31,37,0.97,0,"10,602",30,No,00:28.7,11,33,01:02:05,01:04:47,-46,-31
Running,11/03/2023 05:43,FALSE,Tangerang - Easy Run,21.01,959,02:07:14,175,199,4.9,171,195,06:03,04:07,11,23,0.96,0,"21,816",28,No,00:03.3,22,31,02:05:33,02:09:45,0,11
Running,08/03/2023 17:11,FALSE,Tangerang - Easy Run,9.01,432,00:59:04,168,187,3.8,169,188,06:33,05:19,3,12,0.9,0,"10,020",31,No,00:02.4,10,33,00:58:33,01:03:42,43,52
Running,07/03/2023 05:22,FALSE,Tangerang - Quality Session,10.01,446,01:01:37,167,184,3.9,171,210,06:09,03:45,5,12,0.95,0,"10,552",27,No,00:03.3,11,29,01:00:56,01:01:37,48,53
Running,05/03/2023 05:53,FALSE,Tangerang - Quality Session,22.02,965,02:22:35,169,193,4.5,165,194,06:29,04:47,11,32,0.93,0,"23,776",28,No,00:29.1,23,35,02:19:03,02:22:41,34,52
Running,04/03/2023 06:55,FALSE,Tangerang - Easy Run,8.01,369,00:51:41,165,177,3.6,174,190,06:27,05:30,1,11,0.89,0,"9,010",29,No,00:03.9,9,32,00:51:35,00:53:11,40,53
Running,03/03/2023 06:18,FALSE,Tangerang - Easy Run,12.01,547,01:24:50,159,177,3.3,168,188,07:04,05:33,5,19,0.85,0,"14,400",28,No,00:04.9,13,32,01:24:22,01:30:39,-69,-52
Running,02/03/2023 11:33,FALSE,Tangerang Running,0.03,4,01:02.3,122,128,0,18,131,34:52:00,07:05,1,--,1.57,0,86,33,No,01:02.3,1,33,00:00:14,01:02.3,-41,-39
Running,01/03/2023 07:00,FALSE,Tangerang - Quality Session,9.42,394,00:57:20,166,196,3.6,167,200,06:05,04:10,8,13,0.98,0,"9,814",28,No,00:55.5,15,33,00:57:01,01:08:42,-40,-29
Running,26/02/2023 16:37,FALSE,Tangerang - Quality Session,13.27,637,01:28:59,173,190,4.1,163,196,06:42,04:02,10,21,0.92,0,"14,756",32,No,00:01.9,19,34,01:27:48,01:36:26,41,53
Running,24/02/2023 07:41,FALSE,Tangerang Running,10.01,461,01:08:22,163,190,3.5,167,198,06:50,03:44,7,15,0.88,0,"11,432",28,No,00:04.1,11,30,01:07:31,01:11:39,37,47
Running,22/02/2023 05:12,FALSE,Tangerang - Quality Session,8.22,347,00:55:12,157,190,3.1,159,196,06:43,04:14,10,15,0.93,0,"9,008",28,No,00:19.5,17,30,00:53:43,00:56:03,71,76
Running,21/02/2023 06:43,FALSE,Tangerang Running,7,346,00:50:10,166,191,3.5,161,194,07:10,04:16,4,12,0.87,0,"8,196",27,No,00:02.6,8,29,00:49:07,00:50:16,44,51
Running,18/02/2023 06:20,FALSE,Tangerang - Easy Run,10.01,504,01:15:29,166,183,3.3,159,180,07:33,05:42,3,13,0.83,0,"12,262",28,No,00:02.7,11,30,01:14:01,01:17:20,42,52
Running,17/02/2023 06:25,FALSE,Tangerang - Easy Run,10.01,496,01:07:20,172,187,4.1,167,196,06:44,04:02,4,12,0.89,0,"11,262",28,No,00:04.4,11,30,01:06:37,01:09:06,-36,-26
Running,15/02/2023 05:01,FALSE,Tangerang - Easy Run,9,402,01:02:11,154,173,3.1,171,180,06:54,05:34,4,15,0.85,0,"10,592",28,No,00:02.4,10,30,01:01:43,01:02:38,15,27
Running,12/02/2023 06:07,FALSE,Jakarta Running,10,433,00:52:50,181,197,4.9,176,202,05:17,04:01,17,20,1.07,0,"9,198",27,No,00:26.5,11,29,00:53:01,00:53:06,46,56
Running,10/02/2023 06:39,FALSE,Tangerang - Easy Run,6.01,279,00:40:16,161,182,3.1,168,215,06:42,03:20,3,8,0.89,0,"6,874",28,No,00:03.2,7,30,00:40:02,00:42:53,33,39
Running,08/02/2023 05:17,FALSE,Tangerang - Quality Session,7.24,315,00:45:21,163,197,3.5,167,196,06:16,04:19,3,11,0.95,0,"7,722",28,No,00:02:00,10,29,00:44:41,00:46:59,-15,-5
Running,07/02/2023 06:25,FALSE,Tangerang - Easy Run,6.31,281,00:45:01,152,169,2.6,164,180,07:08,06:01,1,13,0.86,0,"7,502",28,No,02:05.9,7,30,00:44:56,00:50:06,4,11
Running,05/02/2023 06:24,FALSE,Tangerang - Easy Run,8.01,371,00:59:18,153,173,2.9,163,184,07:24,05:51,3,13,0.83,0,"9,780",29,No,00:02.2,9,32,00:57:33,00:59:33,31,42
Running,04/02/2023 05:39,FALSE,Tangerang - Quality Session,20,955,02:05:31,178,202,4.9,166,198,06:17,04:22,11,27,0.95,0,"21,262",29,No,00:01.1,21,31,02:01:49,02:11:46,41,53
Running,03/02/2023 06:54,FALSE,Tangerang - Easy Run,10.01,472,01:07:37,163,177,3.4,172,184,06:46,05:31,5,13,0.86,0,"11,630",28,No,00:03.4,11,31,01:07:04,01:07:37,-11,-6
Running,01/02/2023 07:55,FALSE,Tangerang - Quality Session,10.52,482,01:06:45,170,194,3.9,158,215,06:21,04:13,8,16,0.99,0,"11,212",28,No,00:13.2,16,32,01:05:02,01:10:15,13,19
Running,31/01/2023 06:13,FALSE,Tangerang - Easy Run,8.01,374,00:55:14,159,175,3.3,171,182,06:54,05:51,--,12,0.85,0,"9,478",29,No,00:05.2,9,30,00:54:47,00:55:14,26,39
Running,29/01/2023 06:11,FALSE,Tangerang - Quality Session,18.01,746,01:54:57,163,188,3.2,173,198,06:23,04:18,10,20,0.9,0,"19,950",28,No,00:06.4,19,32,01:54:47,02:04:20,-20,-7
Running,28/01/2023 06:41,FALSE,Tangerang - Easy Run,7.01,328,00:53:53,157,179,2.7,169,191,07:41,05:47,21,36,0.77,0,"9,118",27,No,00:00:07,8,29,00:52:42,00:56:46,-4,18
Running,27/01/2023 06:10,FALSE,Tangerang - Easy Run,12.01,551,01:21:43,160,173,3.3,169,184,06:48,05:35,2,13,0.87,0,"13,942",29,No,00:05.0,13,31,01:20:43,01:23:25,6,19
Running,25/01/2023 04:58,FALSE,Tangerang - Quality Session,9.01,384,00:55:58,163,191,3.5,161,222,06:13,03:46,7,12,0.98,0,"9,274",27,No,00:02.5,16,29,00:54:18,00:58:58,43,48
Running,24/01/2023 06:07,FALSE,Tangerang - Easy Run,10.01,465,01:04:48,165,178,3.7,174,188,06:29,05:40,5,12,0.89,0,"11,246",28,No,00:02.5,11,30,01:04:16,01:04:48,44,51
Running,22/01/2023 06:10,FALSE,Tangerang - Easy Run,7,326,00:45:56,164,188,3.2,173,188,06:33,05:33,6,12,0.88,0,"7,952",28,No,00:03.8,8,30,00:45:27,00:45:56,-148,-141
Running,21/01/2023 05:44,FALSE,Tangerang - Quality Session,17.01,773,01:44:26,171,192,4.6,174,192,06:08,04:44,7,23,0.93,0,"18,158",27,No,00:05.5,18,32,01:42:34,01:44:26,-145,-136
Running,18/01/2023 05:12,FALSE,Tangerang - Quality Session,8.01,307,00:50:44,152,184,2.6,158,205,06:20,03:53,11,13,0.98,0,"8,392",27,No,00:01.5,14,29,00:49:33,00:50:59,-57,-49
Running,17/01/2023 05:51,FALSE,Tangerang - Easy Run,10.01,478,01:06:23,167,189,3.8,171,186,06:38,05:35,3,15,0.88,0,"11,334",28,No,00:04.3,11,30,01:06:01,01:06:23,-43,-30
Running,15/01/2023 06:03,FALSE,Tangerang Running,15.01,695,01:35:29,172,195,4.3,170,197,06:22,04:30,6,20,0.92,0,"16,352",29,No,02:07.7,16,32,01:34:49,01:37:21,-14,3
Running,14/01/2023 06:12,FALSE,Tangerang Running,7.67,355,00:51:07,160,176,3.3,172,181,06:40,05:15,7,14,0.87,0,"8,812",28,No,04:24.6,8,30,00:50:55,00:51:07,28,42
Running,13/01/2023 06:00,FALSE,Tangerang Running,10.02,455,01:08:33,158,177,3.3,165,182,06:50,05:34,3,12,0.88,0,"11,518",29,No,00:07.2,11,31,01:07:18,01:09:22,41,53
Running,11/01/2023 04:36,FALSE,Tangerang - Quality Session,8.65,377,00:54:31,167,189,3.6,162,237,06:18,03:57,6,13,0.98,0,"9,144",27,No,00:06.7,17,30,00:53:28,00:55:09,46,56
Running,10/01/2023 05:39,FALSE,Tangerang Running,10.03,455,01:06:13,163,188,3.6,173,190,06:36,05:17,11,10,0.88,0,"11,428",29,No,00:08.4,11,31,01:05:55,01:07:46,51,60
Running,08/01/2023 06:01,FALSE,Tangerang Running,17.03,726,01:52:09,166,193,3.6,174,192,06:35,05:14,11,19,0.87,0,"19,518",29,No,00:09.7,18,31,01:50:51,01:54:13,46,58
Running,07/01/2023 06:14,FALSE,Tangerang Running,6.01,282,00:40:39,167,189,3.4,175,184,06:46,05:55,4,3,0.84,0,"7,108",28,No,00:04.2,7,29,00:40:20,00:40:39,50,54
Running,06/01/2023 06:15,FALSE,Tangerang Running,10.01,487,01:06:25,174,197,4.3,170,186,06:38,05:29,3,17,0.89,0,"11,316",29,No,00:02.9,11,31,01:06:01,01:08:01,37,51
Running,04/01/2023 05:14,FALSE,Tangerang - Quality Session,8.4,336,00:53:14,160,187,3.1,167,194,06:20,04:09,5,11,0.94,0,"9,012",27,No,00:02:00,17,29,00:51:54,00:54:50,48,55
Running,03/01/2023 06:06,FALSE,Tangerang Running,7.02,317,00:49:20,159,180,3.2,171,181,07:02,05:44,2,10,0.83,0,"8,422",27,No,00:07.7,8,29,00:48:36,00:49:20,14,21
Running,31/12/2022 06:07,FALSE,Tangerang Running,20.22,998,02:23:18,177,199,4.6,160,192,07:05,05:16,16,35,0.88,0,"23,186",28,No,01:16.5,21,30,02:13:30,02:30:29,31,52
Running,30/12/2022 06:59,FALSE,Tangerang Running,6.08,300,00:42:14,173,194,3.7,167,184,06:57,05:49,2,9,0.86,0,"7,078",27,No,00:29.3,7,28,00:41:27,00:43:27,40,49
Running,28/12/2022 06:01,FALSE,Tangerang - Quality Session,8.7,400,00:54:15,176,201,5,163,225,06:14,03:53,3,13,0.99,0,"9,136",28,No,01:17.9,15,30,00:52:58,00:56:40,46,51
Running,27/12/2022 06:37,FALSE,Tangerang Running,7.01,309,00:48:15,159,180,3.2,167,194,06:53,05:13,5,18,0.88,0,"8,218",27,No,00:03.1,8,28,00:46:33,00:48:15,-26,-12
Running,23/12/2022 06:33,FALSE,Badung Running,0,1,00:17.7,135,155,0,--,--,--,--,--,--,--,0,42,28,No,00:17.7,1,28,00:00:00,00:17.7,62,63
Running,21/12/2022 07:10,FALSE,Badung - Quality Session,4.46,223,00:34:53,165,191,3.3,135,197,07:50,04:00,54,64,1.01,0,"5,040",30,No,00:25.9,12,33,00:32:02,00:35:12,51,63
Running,20/12/2022 06:37,FALSE,Tangerang Running,7,320,00:49:57,162,182,3.4,164,186,07:08,05:32,3,10,0.85,0,"8,374",30,No,00:03.6,8,32,00:49:38,00:53:48,42,52
Running,18/12/2022 06:04,FALSE,Tangerang Running,15,703,01:38:54,177,196,5,170,188,06:36,05:14,5,18,0.89,0,"16,922",29,No,00:03.2,16,33,01:37:53,01:38:55,19,32
Running,17/12/2022 06:36,FALSE,Tangerang Running,6.01,282,00:44:29,165,188,3.3,165,182,07:24,06:10,2,11,0.82,0,"7,456",29,No,00:03.3,7,32,00:43:20,00:44:29,46,52
Running,16/12/2022 06:25,FALSE,Tangerang Running,9.01,421,00:59:16,176,191,4.8,171,190,06:35,04:22,3,14,0.89,0,"10,158",29,No,00:03.3,10,32,00:58:23,00:59:16,39,52
Running,13/12/2022 06:27,FALSE,Tangerang Running,7.01,332,00:48:00,171,188,4.1,168,240,06:51,05:14,3,11,0.87,0,"8,106",29,No,00:02.2,8,31,00:47:19,00:48:02,30,37
Running,10/12/2022 07:26,FALSE,Minato Ward Running,3.01,202,00:59:32,123,168,1.7,39,200,19:45,05:13,12,6,1.3,0,"3,432",16,No,01:29.2,4,23,00:28:28,00:59:32,-38,-31
Running,03/12/2022 06:59,FALSE,Tangerang Running,5.46,260,00:38:32,171,195,3.9,162,196,07:04,04:33,4,7,0.87,0,"6,424",30,No,02:43.0,6,31,00:37:11,00:38:32,48,53
Running,02/12/2022 06:19,FALSE,Tangerang Running,6,283,00:42:21,171,185,3.9,170,188,07:03,05:35,2,7,0.84,0,"7,164",29,No,00:03.0,7,30,00:41:28,00:42:21,33,40
Running,29/11/2022 06:53,FALSE,Tangerang Running,6.32,304,00:43:04,174,196,4.7,169,188,06:49,05:32,3,7,0.87,0,"7,336",30,No,02:03.3,7,32,00:42:40,00:43:04,48,53
Running,27/11/2022 06:24,FALSE,Tangerang Running,5.49,272,00:36:57,180,197,4.5,172,190,06:44,04:59,2,9,0.86,0,"6,360",29,No,00:18.4,8,32,00:36:48,00:37:09,-130,-122
Running,26/11/2022 06:20,FALSE,Tangerang Running,10.01,466,01:09:49,166,190,4.2,167,188,06:58,05:36,6,14,0.86,0,"11,790",29,No,00:03.0,11,31,01:07:20,01:09:49,-134,-120
Running,22/11/2022 00:24,FALSE,Tangerang Running,4,208,00:29:29,174,193,3.7,162,193,07:22,05:38,2,5,0.84,0,"4,844",30,No,00:01.7,5,31,00:29:28,00:29:38,-55,-50
Running,20/11/2022 06:30,FALSE,Tangerang Running,7.02,336,00:51:25,162,180,3.7,164,182,07:20,05:19,1,10,0.84,0,"8,520",30,No,00:07.5,8,33,00:50:36,00:51:25,-18,40
